pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,Species
0.6418499799670421,0.395823151440227,0.06523873811573368,0.1933580661003621,0.05844412255039728,0.16280760826656696,-0.11775008042149425,AdenomeraHylaedactylus
-0.5748572115833561,-0.20918638100298081,-0.3644351169513647,0.2677346676140843,0.18921343686077957,0.018194854610397788,-0.16693595239837344,AdenomeraAndre
0.6098758816781792,0.32603369779379027,-0.14755039947862106,0.11098910614468263,0.1869516846213809,-0.00486516386189395,0.07294533115291914,AdenomeraHylaedactylus
0.5209901403257068,0.4237546461934634,0.15444565016090614,0.13962617226463125,-0.107804535992748,0.3387154745717973,-0.18070142953155915,AdenomeraHylaedactylus
-0.4313298441526846,0.14148313011625685,0.6982013028910994,-0.19708638226741673,0.17033308403567654,-0.11258318768648713,-0.024407263233968562,HypsiboasCinerascens
0.5394158800093235,0.36000685034855284,-0.09441637780007234,0.10935359712760756,0.17834295523900281,0.0650541245176202,-0.062256594575358655,AdenomeraHylaedactylus
-0.08712389464619431,-0.4855711852381437,0.08854038782157884,0.1814018862793934,0.03869640635465338,0.10531925368119688,-0.05827563597955535,Ameeregatrivittata
0.09711266326739337,0.061866524842943846,0.14149157533957776,-0.08071664275504233,-0.007344411175255146,0.15145720357712622,-0.08019418335445011,HypsiboasCordobae
0.49875054797923385,0.44558155828404666,-0.09497148419998667,0.12912619821446253,0.2003426048864856,-0.002494157033622944,-0.08510689287487981,AdenomeraHylaedactylus
0.7165867470041458,0.29963980275624136,-0.23243307618725492,0.11570973685745577,0.1086715469862313,0.1653864260148723,-0.0388920304612034,AdenomeraHylaedactylus
0.583131957237649,0.5736519655195135,-0.09195122558366688,0.12073351165148904,0.2002498216114555,0.09763797224425158,-0.10235224729614298,AdenomeraHylaedactylus
0.040222850820098195,0.2829478321021393,-0.040769153493429966,-0.093792731502359,0.04952364406996359,0.11896038328918268,-0.23846435457082435,HypsiboasCordobae
0.5007167299454628,0.4339705591074372,0.0407067190425935,0.07780049520659231,0.09981566035190868,0.1569109221308683,0.22367545442208767,AdenomeraHylaedactylus
0.4771842361964726,0.3572946381443719,0.040679871272471385,0.16461034953987366,-0.20276390998806862,0.18345146342192628,0.01596715135380388,AdenomeraHylaedactylus
0.2849744059093596,0.5667493203480649,0.01230294072948111,0.02286278153713167,0.3034183700232429,0.117131721288084,0.06209601932325234,AdenomeraHylaedactylus
-0.10987798470802032,0.07126288787049137,0.14550524305669563,-0.1858860269885231,0.11045010019832138,0.10074203828966002,0.02391539468433555,HypsiboasCordobae
0.31658009655124897,0.450832847087092,0.0199075985087869,0.04115125209681463,0.4165517682570451,-0.06625311633940792,0.013009641502330742,AdenomeraHylaedactylus
-0.09212425729654157,-0.41211514122498866,0.12381876296973905,0.1593628634666348,0.08540469758926915,-0.10069028874343802,0.013963579265127682,Ameeregatrivittata
0.13248252759650883,-0.2611950872766916,0.02338459164576243,-0.010465096138715962,0.012793311744455246,0.16789521220223735,0.17731777920192648,Ameeregatrivittata
0.48855672575101,0.5259845103260976,-0.1278971020692416,0.08848030934315723,0.27215997570755013,-0.04995381867679305,-0.11757788556747863,AdenomeraHylaedactylus
0.5114691587499799,0.4547300495699637,0.024430588634251755,0.00909761418912511,0.1963388780492802,0.1497097296191084,0.18937823915604307,AdenomeraHylaedactylus
-0.4897916779897882,-0.2245765947807187,-0.21687988796139973,0.3685875229276441,0.15957434530051656,-0.015215487740300418,-0.05089393538332056,AdenomeraAndre
0.30003087742417045,0.6000738722525488,0.043474612297278815,0.0009099192523425743,0.23826706354583893,0.0885867669810126,-0.11829574564040855,AdenomeraHylaedactylus
0.4795646627008507,0.32436518780191825,-0.10721344434514966,0.21389502745128497,0.2214229839880244,0.17263638017707686,-0.013002604449869839,AdenomeraHylaedactylus
0.5959113058267406,0.289735680212113,-0.1384013749258315,0.09671621016719771,0.23651785141251166,0.027031297592587024,-0.008795495713326789,AdenomeraHylaedactylus
0.5794486479612022,0.42092276862306627,-0.10609439972315572,0.05570379498394341,0.19294340654149647,0.12332698987635861,-0.03343191513934952,AdenomeraHylaedactylus
0.6150851107573886,0.3828904911395371,-0.17565731234517779,-0.005941985915989045,0.19479995096200053,0.2052433094680573,0.10530051825017243,AdenomeraHylaedactylus
0.07365269288766535,-0.024582688358864582,-0.0659926707442391,-0.07187007447049301,-0.06525929816669743,0.10570398431047476,-0.0035991502683440455,HypsiboasCordobae
0.11975587906618718,0.5602671467004865,0.138442459921855,-0.010305891522977414,0.15620380807050166,0.15159337661445443,-0.018647037308193656,AdenomeraHylaedactylus
0.6057200596931073,0.47752425241181784,0.06245073126180348,0.1500519402435384,0.013963410530113683,-0.008158539440740431,0.06416571648529149,AdenomeraHylaedactylus
0.3731365821360356,0.6578445072594872,0.03133082183156942,0.18923069502241568,-0.08252834339821026,0.030113298927600368,-0.07039744236127218,AdenomeraHylaedactylus
0.3057241300555607,0.4514073685929607,-0.02354320275070253,0.02087492213593965,0.29742014056680866,0.11115401750479166,-0.1411885317489087,AdenomeraHylaedactylus
0.732222836995583,0.3083195537604382,-0.16221273179828138,0.05396894730066171,0.15605867511395147,0.1886999283855156,-0.06742978672087538,AdenomeraHylaedactylus
0.5169761365283279,0.45879374292827213,0.006534720570860434,0.07221314894255507,0.28737430160580657,-0.07112735561160377,0.014253538964702704,AdenomeraHylaedactylus
0.47405335400346216,0.482772759252618,0.12554352295614976,0.19652449246957443,-0.07260994509765002,0.2565817251027574,-0.07487246414496075,AdenomeraHylaedactylus
0.6352509433444312,0.48216300111501953,-0.15802823543458147,0.15328424367269458,0.24870973216394546,-0.08309865855812955,-0.13743586042390368,AdenomeraHylaedactylus
0.6439392663551413,0.21268111451302682,-0.14927665179863464,0.0796435798216027,0.13053934596631225,0.17221046120903585,0.04263517915293316,AdenomeraHylaedactylus
-0.24965775458199985,0.17974477214344006,0.3808799851830959,-0.009200959904814638,-0.07425161134335408,-0.06342011864326905,0.08245756145049034,HypsiboasCinerascens
0.3863433497209823,0.5146453926293587,0.05640486653442425,0.10298370155566093,0.2630066315696833,0.08590055954883048,-0.06082373981517835,AdenomeraHylaedactylus
0.49439515424584773,-0.3598748422482764,0.12924440780995744,-0.2981802121715935,0.1497768343584933,-0.34151949036890583,-0.05644313424096999,Ameeregatrivittata
0.5704689150268265,0.38924344807445854,0.041728426427815345,0.1385413329345088,0.15626151308915195,0.07243215261271145,-0.042972306821725786,AdenomeraHylaedactylus
0.5482890128554113,0.4404287163991189,0.12363299733002901,0.14970579223543157,-0.13816595829732392,0.36111302908553816,-0.15443169000926513,AdenomeraHylaedactylus
0.4021285031239803,0.6127096175152654,-0.02347739956731437,0.11836930117552967,0.17024680826240457,0.15888281388767775,0.04475596915736557,AdenomeraHylaedactylus
0.5186533434797527,0.43845620295324295,-0.04509134160537143,0.07230376527787209,0.2600634660179356,0.17200070663747066,-0.016945310890001963,AdenomeraHylaedactylus
0.5323767173163536,0.3985165648961777,0.03377320676252982,0.11067879061919055,0.13209638821059794,0.14346941939990393,0.0315064376776961,AdenomeraHylaedactylus
0.4576903507213348,0.4826100579353723,-0.0039582952467088145,0.08242188732657954,0.1798283686754939,0.06777565734021039,-0.004220345780158455,AdenomeraHylaedactylus
0.06557005717780119,-0.030405554883201687,-0.13824395975828524,-0.04502958285755405,-0.0741172552435619,0.19691584036451967,-0.03008904262549338,HypsiboasCordobae
-0.10890893111108035,0.06492099437551475,0.13074649077797063,-0.12369771467547447,0.06279237418965915,0.06758544435690436,0.004191338860724144,HypsiboasCordobae
0.43428627133386805,0.4619015327002733,0.0009962044988045438,0.08463342484508946,-0.19589012471974912,0.11202424709839763,-0.00577906808618477,AdenomeraHylaedactylus
0.5026168711014419,0.43921578502477104,0.15658148553076195,0.13652258853742374,-0.048671610005396375,0.27886280008804964,-0.13761257042045694,AdenomeraHylaedactylus
0.20894557482379203,-0.048586087058358,-0.17268078431207826,0.004351921190069442,-0.15588348303513166,0.17082745680778158,-0.064623662543357,HypsiboasCordobae
0.09237901672394436,-0.009068332050243572,-0.10141270577555143,0.009620527388657504,-0.24422104617392948,0.10215601122736995,-0.10193470052048666,HypsiboasCordobae
0.38608294166752566,0.6655654397390672,0.045979024705003514,0.06288050282587622,0.1935854161217446,0.007604488147565506,-0.06406501135930429,AdenomeraHylaedactylus
0.1995634508478678,-0.16082095132839327,-0.025157068883886007,0.4311154285250126,-0.26254132565323157,0.1965659525831372,0.08249819400218979,HylaMinuta
0.06870716834590333,-0.4271212300508752,-0.02044629058935531,0.0666588822300396,0.05180800214959557,0.36913758950353315,0.0721521111425711,Ameeregatrivittata
0.25837383210951814,0.47876175371342394,-0.006146315092537923,0.05400977975200228,0.24413619008426554,0.052208683975051975,-0.06462332362919133,AdenomeraHylaedactylus
0.11728454832691819,-0.02063885360923696,-0.16849067120414774,0.11698121813513751,-0.26237725673183654,0.03324132488125056,-0.1576741173930825,HypsiboasCordobae
0.6102102594996496,0.37907357275679343,0.07891030618263421,0.1519486504037656,-0.028558964588527344,0.03848491700769009,0.010752318842484314,AdenomeraHylaedactylus
0.4432464304922934,0.6028192600440823,0.14121653608809373,0.20100206360127085,0.045728752322975415,-0.030354206912023608,0.08259173838095767,AdenomeraHylaedactylus
0.6283606250693723,0.29562631556703745,-0.149155468264682,0.12352340851256205,0.20325577065645792,0.0639040316742864,0.0674615873303257,AdenomeraHylaedactylus
0.626133232545473,0.4890239142004607,-0.11633021432694807,0.038031369793122785,0.08265454324934197,0.23310223204699423,-0.02137796777863908,AdenomeraHylaedactylus
0.5607376924213477,0.48545691195864593,0.06347633940451583,0.13623965641446165,-0.06711847605599014,0.27738362794361393,-0.0777865388400584,AdenomeraHylaedactylus
0.3619119792149586,0.4030584340934572,-0.0028913838895324694,0.012459648435498691,0.2894860106475569,0.12342193296291858,-0.0906726361888317,AdenomeraHylaedactylus
0.042582300428326544,-0.03119103280592552,-0.20213817120090727,0.08295305911695816,-0.39545110256905636,0.09216750336096084,-0.19113693188629835,HypsiboasCordobae
0.5235768597932929,0.2917550814910977,-0.130498246742718,0.0655151961797011,0.2207789518659945,0.11339210758629573,0.0007733842870547852,AdenomeraHylaedactylus
0.5609031500199569,0.43049691181618255,-0.07375954380791193,0.1050884390086965,0.15497863466896275,0.0801266217628816,-0.05407301391595954,AdenomeraHylaedactylus
0.4478938037918225,-0.5255206783657035,0.19421869633890212,-0.2883901201104141,0.03272130834814651,-0.0756908341133707,-0.0686550484286663,Ameeregatrivittata
0.4996605404746918,0.4552124122481621,-0.09410358433470752,0.07524568241712536,0.14979908299506658,0.15221521042203376,-0.03151910362257152,AdenomeraHylaedactylus
0.46809376893273275,0.5892652641261178,-0.12074029571145195,0.1396323063578147,0.14096374513780022,-0.05773500153714254,0.06138430978609655,AdenomeraHylaedactylus
0.2591952633840582,0.5798314434958828,0.16236728614537904,0.017528296705957215,-0.03407837882167499,0.1949302007338142,-0.004740235140720012,AdenomeraHylaedactylus
0.3596594350520609,0.6206262379613672,0.0867476130152707,0.034572587342103854,0.2779860398050168,0.08253638639187216,-0.1602720691541581,AdenomeraHylaedactylus
0.4556322777742171,0.4134404887112049,0.049297538910686035,0.09550283585053365,0.39813735419069685,-0.04936886776113848,-0.06648888046836922,AdenomeraHylaedactylus
0.16438844250569765,0.012481753731640422,-0.09267337576966059,-0.08563323756694569,-0.14151066821973912,0.2208057279811791,-0.05485017444715454,HypsiboasCordobae
0.37748560942342557,-0.0154439969022811,0.05342038530747305,0.19321461723722036,-0.39872871814669,-0.10942340462522357,-0.07353024780706563,ScinaxRuber
0.6821848478984023,0.3020926472545359,-0.13239141529240392,0.06766169181639528,0.1748610291913906,0.04691520815657347,-0.06342569570017517,AdenomeraHylaedactylus
0.37659703834309727,0.5848957921075463,-0.03955874528496461,0.02531079700257124,0.15683633361641683,0.11530800271093729,-0.0196621861060229,AdenomeraHylaedactylus
0.23834984646923563,0.6664689149742564,0.03382659962927275,0.09369735061942105,0.1497263745249737,-0.015890842605379256,-0.04328839325985064,AdenomeraHylaedactylus
0.4365903084045141,0.39545082375594004,-0.017879287180079625,0.12889929434813904,-0.009845227097152524,0.005430529608728599,0.06336913860214619,AdenomeraHylaedactylus
0.3438412748114624,0.5621198902444059,-0.0016184093469819012,0.11686787470050553,0.37738136290428953,-0.0791280692775337,-0.020175272992904007,AdenomeraHylaedactylus
0.6060257233068691,0.2934117349301859,-0.18050897932560764,0.057031705551062586,0.17190772832509824,0.08979242032532218,0.05277236953367923,AdenomeraHylaedactylus
0.3234918752954388,0.6980774358845178,0.08028715096203325,0.07749842177363422,0.0805486454720564,0.050880570251758794,0.018394540328648606,AdenomeraHylaedactylus
0.26588814549608236,0.7517415758873367,0.023139185835420864,0.05320774648574032,0.15628279646649898,0.050673782691272894,-0.06649091621903323,AdenomeraHylaedactylus
0.5480591765409523,0.4873195529587583,-0.07786745591615687,0.0887996245474952,0.2038784169140667,0.17280476604035716,-0.011676292615073134,AdenomeraHylaedactylus
0.4214398362317023,0.41787431864218927,0.034663023062572657,0.081171233404173,-0.01654216875659538,0.054103591317783056,0.054335585118921115,AdenomeraHylaedactylus
-0.13616036706826293,0.08932178333614407,-0.005240184328615631,-0.1924875175739048,0.1402999989815656,0.01610686814393129,-0.07215093172727481,HypsiboasCordobae
0.63778369190456,0.6078970943129297,-0.1413659942548058,0.15947862842363014,0.2124440868570881,0.10988279523222799,-0.09402312763621466,AdenomeraHylaedactylus
0.5366000605734796,0.5274101009148656,0.049386992431664715,0.1097523954123279,0.17166518151070276,0.08022992532299145,-0.07672909538421423,AdenomeraHylaedactylus
0.10969666061780797,-0.33686401369308905,-0.058594011605125,-0.06593396977952957,0.07411243500118271,0.20822287479213922,0.34176203752578077,Ameeregatrivittata
0.48523681362963017,0.4170085043701506,0.14969422833297544,0.12335759595126525,-0.03701146090557071,0.29095296355804884,-0.1524343245209312,AdenomeraHylaedactylus
0.5390331854201132,0.46948418491934635,0.12497120806637481,0.1604640921353629,-0.04336070629360199,0.21365621602525348,-0.17336393609964354,AdenomeraHylaedactylus
0.4232686195834929,0.3366927667141572,0.18692522232847705,0.19170656287137977,-0.008062989046271648,0.09609283932811825,-0.035988095167465435,AdenomeraHylaedactylus
-0.14797895558997295,0.09690983435940317,0.08536725873023016,-0.18533897574780264,0.14075045325926386,0.038744520931958924,-0.00925063572221479,HypsiboasCordobae
-0.36955445683810284,-0.03587563107682643,-0.1337749531141154,-0.020034471043377727,0.037412551474985456,0.007934257076318329,-0.03310610801772834,OsteocephalusOophagus
-0.07519571459052925,0.07896562127735487,0.0844992119325202,-0.17752184655655892,0.13095497130802147,0.012747275911952828,-0.011363960882683977,HypsiboasCordobae
0.6381912501031043,0.4581010486567909,-0.08933526595029066,0.11250364402725035,0.14821743817822566,0.19457745822197497,-0.047187648458156546,AdenomeraHylaedactylus
0.39440741905379073,0.4845328714777117,0.05079573702948048,0.16700098907832528,0.30118930684332146,-0.02509014425627027,-0.041364165654776706,AdenomeraHylaedactylus
-0.08061420093407459,0.1420857335009491,0.10765447547807679,-0.14862947157529352,0.17398114287742134,0.0706568885376833,-0.03560633029503775,HypsiboasCordobae
0.6360537044846808,0.4095692443379249,0.11555087091098457,0.12150987873995514,-0.2016384975959856,0.35271898701129073,-0.1724939923126102,AdenomeraHylaedactylus
-0.049658158977671694,-0.39751441962152495,0.0999971670682784,0.12676501604688767,0.06438486002680471,0.00975133319297221,0.07109706470614605,Ameeregatrivittata
0.07459059485973062,-5.033076530117724e-05,-0.1020603280373549,-0.021143800980537374,-0.11295846981177347,0.15638839492721512,-0.05684716977916586,HypsiboasCordobae
0.29112603443828133,0.6880161569550612,0.016149900874084903,0.10534236827896747,0.11775177554256201,0.014247327263116947,-0.0384906546180717,AdenomeraHylaedactylus
-0.15701891947145866,0.27515008638808464,-0.4977282033381664,-0.38180113299797214,-0.11783425353435847,0.00796744221947053,0.12268586965635718,LeptodactylusFuscus
0.5987918206757055,0.4508498375223821,-0.047846537361705445,0.00254711733551611,0.30744021018982637,-0.11777766062477883,-0.038940428944277405,AdenomeraHylaedactylus
-0.0535662098084717,0.2001997577091941,0.06035627938053677,-0.06760526780335398,-0.015896316099098726,0.1197661642810007,-0.12727783770460013,HypsiboasCordobae
0.22662535318549043,0.623270170702526,0.10367209559622378,0.02695617145188916,0.02457718072670748,0.23633375709520565,-0.038523206103445534,AdenomeraHylaedactylus
0.5190678689727151,-0.43291591485385705,0.12051616170506277,-0.2546947465469983,0.20124377309828223,-0.23217095115360817,-0.08384833889152278,Ameeregatrivittata
-0.35387216327654814,-0.04136076015854779,-0.12696964460403357,-0.011283755594615261,0.048193272670482595,0.022264056103762357,-0.05807241756455107,OsteocephalusOophagus
0.6726178106553281,0.3220397295726445,-0.17374198371834226,0.07510560177528793,0.1348554718600967,0.24458078339275244,0.050747132303041335,AdenomeraHylaedactylus
0.04715727881864325,0.025380649504343596,0.1285992465902856,-0.1081975749180629,0.010244701526821862,-0.017805004352102662,-0.07174472444852323,HypsiboasCordobae
-0.03783834985004167,0.2769482755786024,0.101089880431445,-0.049303247999073284,0.040958167747945924,0.019448321369956216,-0.14911282690382305,HypsiboasCordobae
0.6552831919874141,0.2953516401335851,0.045071728364534415,0.11565532400572179,-0.0328535699058819,0.15734903937607012,-0.006056246678572533,AdenomeraHylaedactylus
0.6240625727245349,-0.3696614298535678,0.12509706444881963,-0.24028432127568,0.22017343443959897,-0.2649526121050146,-0.013491167230019674,Ameeregatrivittata
0.3279063670447088,0.5016280020113122,0.1217772923742513,0.11962871193764668,0.007920049259156141,0.189819314512681,0.016039094389796806,AdenomeraHylaedactylus
0.4154217138662707,0.4966093296776947,-0.08581859676405254,0.12876661696855374,0.18090526230998516,-0.020659955213658574,-0.004581868765183498,AdenomeraHylaedactylus
-0.15174711476666322,0.27240118146778874,-0.23978927649761295,-0.06250960691807445,0.136811846812641,-0.26193509186552816,-0.2160950071858716,HypsiboasCordobae
-0.0899146918303479,-0.42743048467219336,0.11662470455343006,0.06262751937549278,0.06961009884968158,0.01281555146187177,0.15749512015923953,Ameeregatrivittata
0.6750138491358507,0.3224291855166749,-0.16397916274551722,0.07594114999948245,0.15143725666531002,0.052535012487129024,-0.01714144447030718,AdenomeraHylaedactylus
-0.05965803235572139,0.2636368243606556,0.11504563824708823,-0.10167898483413083,0.012975427061217178,0.030762415202701166,-0.1830216806036799,HypsiboasCordobae
0.10230121966154991,-0.04547302063180801,-0.14101224379231095,-0.024326360446896123,-0.14168329809923266,0.1637610842748972,-0.025790805364755653,HypsiboasCordobae
-0.10380428292311253,0.09995073263028321,0.10968854534955728,-0.1695474803480493,0.16476323838907264,0.04899914340697108,0.016710624075115848,HypsiboasCordobae
0.41938419110753433,0.5976721452932738,0.07926592247670511,0.04815121272857027,0.16834072795085123,0.06520630172722258,-0.17435577139699368,AdenomeraHylaedactylus
-0.5027940982893185,-0.24265984792566805,-0.19242021674581744,0.37479723788983027,0.19309366028186925,0.00038556642470087733,0.0044106810397784605,AdenomeraAndre
0.2338592723978134,0.6111690650001428,0.09547301568531823,-0.020595189148517278,0.36461088780331935,0.08629410859310441,-0.07512245869623292,AdenomeraHylaedactylus
0.7261861307783676,0.33510151307874064,-0.20665750138612862,0.1346409509092959,0.1881571611722669,0.12650575920190338,-0.02826003875786234,AdenomeraHylaedactylus
0.544035904145746,-0.047059500504188424,-0.19795940547682822,0.09040260326711563,0.0666990233196799,-0.22830158351417557,0.09868512156015338,HylaMinuta
0.3044387609834075,0.5939904062302899,0.03703225294057178,0.09506269514572675,0.3180947546183151,-0.049483847221472824,0.01638344572817716,AdenomeraHylaedactylus
0.010014793340632046,-0.02696791609860773,-0.04797815509255037,-0.0647613073999348,-0.0219413852420469,0.09114662305517804,0.005835338582626365,HypsiboasCordobae
0.5414626826410611,0.5797911863247034,0.10628552470701813,0.08984241488178263,0.1012385093553663,0.002748469698915411,0.03546600508719755,AdenomeraHylaedactylus
-0.012976204724935977,0.057607712644551584,0.11787383829553406,-0.09263384860132522,0.0557734996278074,0.09983647575403529,0.0329751918083266,HypsiboasCordobae
0.19773746672489084,0.6398031483363816,0.13535041412090415,-0.04861448134265101,0.09245244218117045,0.2473538619253244,-0.02956894226991414,AdenomeraHylaedactylus
0.45745753434226666,0.5450490076851762,-0.09250338299211755,0.051575222750308354,0.2421448045484683,0.08872263768235988,-0.003053134378566304,AdenomeraHylaedactylus
0.08116502350204503,-0.05075279697974948,-0.04232402739330545,-0.032383601373124106,-0.0823476096181263,0.09639583103247099,-0.0014373985341988133,HypsiboasCordobae
0.41489196962667935,0.524865392252843,0.05763706960510089,0.09221068542876946,0.19688332817357643,0.115518697779882,-0.06331822689713125,AdenomeraHylaedactylus
0.4715360344469819,0.436908385755495,0.0285142222797171,0.08951831504269708,0.28487247435220464,-0.03145743666840878,-0.12346621791933252,AdenomeraHylaedactylus
0.31024747716343687,0.3830653867034324,0.06539848168005635,0.004351146075500257,0.3258496101696879,0.18497628798933646,-0.051733459250435106,AdenomeraHylaedactylus
0.09455333503979346,0.00500987544423446,-0.11308873235708305,-0.033608704041843476,-0.13781531194514762,0.14451724691298493,-0.06132866113551785,HypsiboasCordobae
-0.19915670706860877,-0.35273364271335644,0.07932663608340994,0.21605244903667342,0.09966792933175189,0.048764680460731805,-0.0024849569482856063,Ameeregatrivittata
0.5834050610198465,0.49924673218044546,0.0034142188918824053,0.1645828756524504,0.17059883826964778,0.09748914218005511,-0.07282230733553284,AdenomeraHylaedactylus
0.4801574310433219,-0.573351903958025,0.15635091198090537,-0.3008071734600537,0.03379932677849935,-0.12812785906207746,-0.07435989535453336,Ameeregatrivittata
0.2502423058974722,0.5660250114327228,0.15441793658418115,0.005478159533071935,0.09130093667650917,0.17282531520202396,-0.043904077885092374,AdenomeraHylaedactylus
0.27401103726262444,0.5806495012208797,0.2265784036237367,0.09643224930805977,-0.024010246284450767,0.20205670072140097,-7.171415281473195e-05,AdenomeraHylaedactylus
0.3285270384165558,0.7142919641909029,0.027094405683503523,0.10613274487983548,0.16607056763689845,0.08795902296641392,0.044088839287149274,AdenomeraHylaedactylus
0.3796291522291855,0.5599049401614579,0.010881937981561497,0.16968485705763106,0.24699830940182765,0.014143936831540282,-0.055897738600226836,AdenomeraHylaedactylus
0.531038205029257,-0.5639795038635522,-0.0795390305535307,0.07041353648312634,-0.20294502683709228,-0.1849334549064214,-0.008235775489620244,HylaMinuta
0.3968513393284489,0.386524182140103,0.22656032248831012,0.1312157486585955,0.01729373809574763,0.20297369203867038,-0.08244899071568287,AdenomeraHylaedactylus
0.12906147914932156,-0.019153590950685678,-0.11745409088777432,-0.13024935978397156,-0.1250158818180393,0.1758170852162949,-0.05186057764271307,HypsiboasCordobae
-0.024044865619169256,0.33878434770845023,0.059749120530496046,0.31167848756051447,-0.34684782214138515,-0.275427271480945,-0.027449143661919872,ScinaxRuber
-0.1548404744522715,-0.4837077912589569,0.05475693562094359,0.13500615131654398,0.11062704678877576,-0.08798317849581949,0.11196778280026723,Ameeregatrivittata
0.5385688397586308,0.3359911678424889,-0.15228140249968086,0.07351240740739744,0.24182713773081382,-0.0270805472949756,-0.044096045585874453,AdenomeraHylaedactylus
0.3274472182595199,0.542618754864017,0.011753599728714368,0.04395283269609495,0.28015166546510406,0.06238704569688979,-0.05560643051572336,AdenomeraHylaedactylus
0.6637578842255824,0.38897593193454405,0.046881681778976204,0.14084910041622414,0.017370811728218607,0.17323599758107028,-0.054029772702134125,AdenomeraHylaedactylus
0.595245001529867,0.4176889723560607,-0.0710997918767515,0.10996317896271077,0.14448700732602723,0.13065739378010902,-0.029539486640058184,AdenomeraHylaedactylus
0.38156106051430316,0.5553965064705922,-0.07201843388181045,0.08712085710845993,0.319381391650395,0.09057448440381394,-0.08194663148237231,AdenomeraHylaedactylus
0.5798769840186739,0.33635128296072625,-0.10784867358453606,0.08507817819663532,0.1846595242742208,0.035486310767788846,0.04720991647981738,AdenomeraHylaedactylus
0.5865067712449614,0.43499883481105667,-0.06669595054116427,0.08164014805982908,0.2861493077445139,0.14855086335330153,0.0002614113197770091,AdenomeraHylaedactylus
0.34810519563365006,0.579948340808877,0.02292913372932943,0.1508863130392482,0.37544105319671817,0.05956242038079222,-0.12686492469612345,AdenomeraHylaedactylus
0.48933345970196745,0.4206932862169412,0.017625196862752393,0.05813355921191381,-0.07902445407494547,0.10784246274109041,-0.04342854217502692,AdenomeraHylaedactylus
0.45925723014349357,0.5536680642083497,-0.08622110385441718,-0.00888169200517845,0.12149966465353029,0.08529282255780654,-0.02880773071722896,AdenomeraHylaedactylus
0.3571769119960747,0.6276655444476853,0.1507277712119443,0.06757354722139908,-0.035487065849347056,0.20721512000533274,0.014934078058653598,AdenomeraHylaedactylus
0.2759391432632535,0.6211261354394552,0.09245102580991431,0.05742010104428485,0.11984718418282543,0.0839867081131684,0.002319302802139427,AdenomeraHylaedactylus
0.4849088180147916,-0.41903549853911537,0.1307097185846456,-0.25334069906260154,0.19704536296605965,-0.33156394497420383,-0.0827910038889981,Ameeregatrivittata
-0.10698803897607863,-0.07100176755603828,0.03167688374521723,0.044936082561181895,-0.0441829817341378,0.021215852506391797,0.15349701362336104,Rhinellagranulosa
0.510901106846933,0.4872616824055596,-0.008108281928245822,0.09715391916289337,0.271807933083636,0.09625584962381759,-0.026321538904582414,AdenomeraHylaedactylus
0.5464331372858313,0.42077617002281653,-0.08242360884133626,0.09527024473554278,0.20887926292550657,0.10366184774855261,-0.10636128936730614,AdenomeraHylaedactylus
