pca_0,pca_1,pca_2
0.2408812081086743,0.19114577770037622,0.22738410722829522
0.2110474305909238,0.15029580175105,0.29870501628402923
0.2641283917982239,0.1814866044323175,0.23571487385106324
0.20600396064849613,0.1553576580590626,0.30286536306650647
0.045370553074779774,0.5276234104723446,0.4113409686941464
0.21408210562878205,0.5976070072402793,0.4371374913434283
0.2371242126618481,0.55676161176843,0.2413744420858908
0.22615767562734668,0.2019381992597839,0.32143743762660265
0.2323194795583025,0.3087102119180136,0.2962724695245499
0.19380865485420118,0.23968656560421173,0.34396144299126435
0.1705907410454801,0.6945055466836577,0.3606026082912971
0.2622793978108061,0.23190800800978323,0.274073464980835
0.19139788596096774,0.1342361323704077,0.30672436862053976
0.17223393080669774,0.28094975393612925,0.3013258447253376
0.21994858000558426,0.14223658444782677,0.32319205692186104
0.21143633885000768,0.20569687048539909,0.3165328724968029
0.21964158799746752,0.12083973032697659,0.2974606579336202
0.2437156517025419,0.16950955926502959,0.3182120817820616
0.1827125406689556,0.13422103320829748,0.28631967843137507
0.22947434041367737,0.18489580770774827,0.2463148736097552
0.22731213196596428,0.13709527663856935,0.2716972809052976
0.2733353713721284,0.18042995196120232,0.24529509743196887
0.20252874357148098,0.1337645943569266,0.30387777481522715
0.20646267772439042,0.19988456049430453,0.24600433941520272
0.2504981236278768,0.1591477167284006,0.29676567279355076
0.2491208066999353,0.21796297129422923,0.33550379166529354
0.22718585186310425,0.1593110410496827,0.2331323422147683
0.2266508679006466,0.12292218223309842,0.30558019626596544
0.23537806629331684,0.1785842547983485,0.22869694400489754
0.2387738755387964,0.15890426117477757,0.29648382797157824
0.23035831160287212,0.1389719708656616,0.3395478923299242
0.15551501164394882,0.19058832613248283,0.22798052349725348
0.25245702113925284,0.17565590716163543,0.29655270464709127
0.2217780781153118,0.1543490617062303,0.30891564663629867
0.16764795888118528,0.17627350356291777,0.2737200572767295
0.24021838683989669,0.1557703042194894,0.317925337069437
0.19012773060608507,0.11920225856583222,0.28861792105681094
0.18842181063571128,0.1969201461943349,0.32747903672852574
0.24195144182133355,0.1429150095699736,0.3118341103573864
0.18501300154520806,0.1286200235920376,0.28463828934328184
0.20647587520775884,0.15049462522788026,0.3098974771677052
0.2068335133764898,0.15261022381819994,0.3020118792933514
0.17632528501039796,0.14207376992523596,0.28812540544533716
0.22100868221194608,0.10109712209204835,0.2900759804474734
0.24491647703351466,0.15329246408477348,0.31095300198809717
0.18582093167380415,0.15968842160496455,0.3015513876620197
0.21659137584547883,0.12379809224230842,0.29468089603811676
0.21751322538898893,0.12966684596459788,0.30005080188673533
0.21173836138935148,0.15569424708214258,0.29245224827948646
0.23867948698480576,0.151627556458255,0.33405859526405557
0.20485396991566823,0.13562742228316188,0.2937431832789911
0.22043209622866716,0.15541741357204197,0.3267558624882485
0.21091529529515163,0.13380720701260246,0.26899012905540765
0.22432534973730955,0.1465127879519177,0.3229029702222828
0.21054692419505117,0.1731309958476036,0.3106880227430393
0.23036849466138604,0.15821320849242737,0.3224400341563582
0.18275528104066396,0.09872468648843913,0.28991752217476596
0.22882759487563764,0.11406225869510661,0.3520112103659422
0.20472355179717472,0.14946164500311637,0.2835888938065967
0.18382502134053896,0.14209510334837017,0.27757972792248803
0.19340895206753628,0.12576261536700845,0.26529450499513707
0.14822817395199517,0.08477831183009521,0.3243047137246612
0.2138952691107021,0.12395818752691207,0.37200848349833726
0.22833962913740025,0.3578189396059524,0.30699206980387683
0.24474494947398356,0.2648689583747421,0.40614255126765497
0.25596036399937055,0.09008377749570201,0.36662539547857953
0.18438423074569193,0.13302143150693285,0.3726866781148074
0.2051045357235673,0.27727240396872954,0.40233153020872126
0.2457851368444045,0.22532378787554863,0.3678115676085879
0.20503007993936334,0.1554681642890327,0.3640297991803799
0.15297457107822565,0.14384945485196743,0.1552067043772094
0.2177083386616921,0.2525061281896457,0.37161095208602923
0.2380709821032428,0.22441049843340774,0.3639993863469132
0.21673571918081558,0.24953900187655373,0.3977852171880807
0.17104455422192516,0.11860224524639817,0.3743132407020101
0.18360641492481328,0.08301556360709483,0.35329076603803383
0.2336988106857101,0.260717036210629,0.38634498532503364
0.19943896929200272,0.14383569881303382,0.3631889035090452
0.2501026509842161,0.2024463007083196,0.3594009805432458
0.22245875814747085,0.14095661774386226,0.39499110786884745
0.22475731817822076,0.1065889846048837,0.3550092498891016
0.19468973824096425,0.31511230457950123,0.25970177750304685
0.264960622983063,0.25306896297086695,0.3481510868692438
0.25863127914219364,0.17944050062728456,0.36524749708461124
0.21624159389137976,0.15340123148930274,0.3443922797956218
0.28758968062620993,0.32551150757740227,0.353718859915131
0.2327517044704392,0.1891550522497918,0.3659641455182593
0.28084198548179784,0.33162208964183,0.35014491171157347
0.20350119575598113,0.15768378794140347,0.387526125254699
0.24044443427449697,0.24094837485305065,0.390720315779492
0.24958521973098743,0.22260879137100942,0.3979338508963296
0.2377443022756583,0.3240725202733067,0.31217728888370183
0.19401175835028583,0.14938997638020912,0.37691217344407535
0.2819864479972839,0.3635777514888457,0.3466995038022377
0.2337002692415492,0.192075654976677,0.37793723234224413
0.22407414574903495,0.16403350827903973,0.3850415234949597
0.2606134573223343,0.21932971348575717,0.39146460068843475
0.27920336679396146,0.30704115959235945,0.38263325904019446
0.1946256996432213,0.14831002927068487,0.35709740672719004
0.19895904373303241,0.26869444005031573,0.29629905961774144
0.18269852282168353,0.3263000446169493,0.3191655280936811
0.23921031949095914,0.16713868876304488,0.35271313116049274
0.20235516684999094,0.45350836051761706,0.3815054987111813
0.1862128782749231,0.1647978282182544,0.4183270059984034
0.2019599686335274,0.12574839654537878,0.3196476421307787
0.29058836137799504,0.31675668241402105,0.36457202966730173
0.22072677861892215,0.1161663314906225,0.3766380351480525
0.24867887099242547,0.1776671696543789,0.40006120069754614
0.24362436374108462,0.1804155387740407,0.35660527192842884
0.2064712725367816,0.1208130362820749,0.3666591658269656
0.25414166542213645,0.2392141271431207,0.3704473329042519
0.23871133288012286,0.18850335388643785,0.377682761276973
0.2623599481098421,0.2261551227714973,0.4110704247667616
0.2786879227504901,0.28477062008872744,0.3743743589512777
0.2134756336424644,0.09026236052711833,0.39309272497405645
0.27062735541762634,0.2767047480696928,0.3482769268997097
0.21646020992146203,0.11477402237251605,0.4067244706253738
0.3056371227754098,0.18754496605054216,0.37771298624875815
0.20097085835741918,0.16585789343751878,0.37052907975641847
0.2690347617226807,0.27214376806418195,0.33359472841622206
0.2672406467035551,0.1730250336819602,0.37007605310379643
0.20198696614824785,0.18928568221291653,0.4055743158111489
0.23258961898479302,0.17361389982302422,0.3824772643588708
0.2704117277424608,0.278744570783619,0.3220898563922187
0.20295711155912932,0.12383423280398481,0.4046776456151623
0.2666065930339727,0.2623341984504961,0.3035040684519771
0.23629372993812348,0.11084293548034724,0.3738298281284688
0.26008936953691586,0.22080233481287861,0.27942232418002777
0.231591011897596,0.11846225861672888,0.3960435898491262
0.23015102712799995,0.13651550267925183,0.3670639512838624
0.20574321369221132,0.10172857551546777,0.38679618808604554
0.30242825701412474,0.10699790682559823,0.37196703577976986
0.22637223257978817,0.11677806902141091,0.3777913458483054
0.20571200036165638,0.1583739732070441,0.4399436891443239
0.18200800937142564,0.15013577394178101,0.39206230702064204
0.1698653864327982,0.12557185049463893,0.41068909105438905
0.19588224794614484,0.12583767963874104,0.3885182484411487
0.2284199015143945,0.10509867279979818,0.41699657303745297
0.18266287522979924,0.0808813493320264,0.4029540257162355
0.19156803739987877,0.09425792354539297,0.3872016316564558
0.1942579439960203,0.15701871480966095,0.38715494596340044
0.18664156950847927,0.1187916747603055,0.38167576210941406
0.1671593615450352,0.0985476842693222,0.37934863098337956
0.18401620697132548,0.10900273684165146,0.4120960629557214
0.26975100626582127,0.21885228347521385,0.27238769210000613
0.15937087688108353,0.11066050425252288,0.3902379013668087
0.2151337724531719,0.1311394575155166,0.39591808284270297
0.20268085726339857,0.13899471088446108,0.39379896172751877
0.20151497431656779,0.1363733207995318,0.41026727179888584
0.16910569731861685,0.119266499194074,0.2001708802356778
0.12191754737852173,0.05440104214564878,0.20228125950257492
0.19079671801306214,0.07538333616385912,0.19913303490784795
0.16265169720583972,0.06940031533844132,0.18291356032297706
0.17230229226675475,0.09148588664783053,0.20990951444515749
0.20976573405401433,0.09675871542642234,0.15004521318105074
0.18515881810182544,0.05082590078793492,0.16644548852459096
0.18920154546253753,0.1350637295992257,0.1972977321358919
0.17490055992799575,0.10782191279539788,0.20714124132437833
0.20676191511578568,0.10223285369420332,0.22450680437900583
0.19153447235192228,0.07809599006839729,0.18982614122899022
0.19589602667479405,0.14123838361494395,0.22012222194568695
0.17555277366317718,0.11622197307953896,0.2159480579352808
0.17783305994255555,0.06873711492301887,0.17487525156281797
0.16078289925663392,0.05084041514198162,0.17506449643563643
0.1720817401075822,0.0976707253951753,0.18059208341673244
0.1557042647089124,0.0668449445265682,0.202646483565652
0.17078485183112918,0.05684611150897101,0.18600030861476363
0.15344402655377026,0.07237145504200782,0.19613684838635392
0.18772307373752817,0.04237735093050704,0.19270051846105057
0.18402286486597486,0.05789130674330728,0.18924260241163532
0.18521489276153913,0.08985849916780508,0.21139333184534576
0.20325795076578362,0.060310078511691845,0.2388800333002335
0.18107244876002276,0.14913644642427742,0.2116237245907019
0.18970997686936236,0.1378402198805463,0.287031887282036
0.30225988134499304,0.38072090534400715,0.3865376110735053
0.19137970947620275,0.13656501175468294,0.2966818670634439
0.30767216100587164,0.38497068870172696,0.394379528551207
0.2199682425379863,0.09615214319626314,0.3088886366672155
0.26662571292488024,0.23341426502348211,0.3552008594809066
0.2868538697030082,0.2816684756329947,0.35892646490195323
0.25439724706469,0.13321212374256236,0.3393756218890781
0.2951919154537543,0.37419110687286816,0.41555433883107085
0.2869102331759289,0.3013745474438806,0.3605586250550129
0.2541065919506934,0.17862742117057845,0.3419505995407694
0.30636156654578756,0.4066758892207709,0.407345272006404
0.18234373974431745,0.1810198164262356,0.3128299235388331
0.2929494342152596,0.28201429256092925,0.36196508025905755
0.27794194157794866,0.24339497762461704,0.36974101001312315
0.30689313282875486,0.3681250642941884,0.38337161776942835
0.20412521340022993,0.1594202219553278,0.3127313221705421
0.25246367499815864,0.13421050482420105,0.3334280550365114
0.2820721391563351,0.31237349303665285,0.3651238081702113
0.27665697772948916,0.3160282363022481,0.2894419829018394
0.2881290104760157,0.2634272246592396,0.3413375978261614
0.20924540043003775,0.1253940568689767,0.22444512947025994
0.2918194935414531,0.35997576645513885,0.3807856256562362
0.2293054188735208,0.10364798156923782,0.29134789067525024
0.2972180766171433,0.35490852415691226,0.36977165186078687
0.2590532389558871,0.1486509948820275,0.31986895238175994
0.27113954387121575,0.26506262154822535,0.35684019878190476
0.2599035192509959,0.3034512238964724,0.3596984028118593
0.21025121503826366,0.10029214480000542,0.2872737657943677
0.2809055033132956,0.3016630763874266,0.35564838189121994
0.198714989914535,0.1224897542473633,0.31292918396121083
0.2618796988559688,0.27596406513096483,0.3768400045194287
0.2231790808975494,0.08169954827382392,0.25464420590555165
0.293353236541939,0.3270323040977167,0.3840295029505445
0.2700040094369858,0.20627528926689392,0.33869259458821765
0.20668912505797582,0.22684715283144638,0.272113374462279
0.2520249149757398,0.2084893405111154,0.3620658326755198
0.15499854302445076,0.18676796605089635,0.2754994306227795
0.2744951606147072,0.35193487997948175,0.3625668129855201
0.28546141843747613,0.32582096299982266,0.3608856531517684
0.20917204080556678,0.2500731864010144,0.2707830283026301
0.27090407591107535,0.2626888200438252,0.33978322463041566
0.30709695461221675,0.32332599744961155,0.35703064397108397
0.30371801987190344,0.15619315532368422,0.33523970554286886
0.2767070910111131,0.18487847457637563,0.30838368305018693
0.2991756308570333,0.13918942842591114,0.29521412273262626
0.2922349346553114,0.11624315161310567,0.3036519896167459
0.3166604676503719,0.12237333797205802,0.3452496413907021
0.3051129977793518,0.15205554041877678,0.3319862102675606
0.30611395797420243,0.16126076913946963,0.3226020895362355
0.34155027135555127,0.17016915764663282,0.34648243001285695
0.32838390445728505,0.20769581122822361,0.38224133690234874
0.33689239696070405,0.16367607998164763,0.36750232184066767
0.32967888516127575,0.239465475733877,0.40888740268937845
0.2652323173282649,0.1873720821642938,0.36399089422141406
0.3018749637018461,0.188909848705287,0.35462842224810587
0.29861244255509223,0.17868626896817563,0.41161161841946725
0.3386769048865458,0.19011774276631144,0.3567464355288541
0.3539194124156883,0.2162668285219497,0.39431617109002326
0.29711484856227943,0.22071832012616271,0.40824030855399596
0.12040863059810819,0.500312558442412,0.615491850768696
0.10444321327969541,0.5133434425685074,0.659208700491708
0.09902087841716961,0.5759501279453012,0.6377732759283314
0.13210233211264982,0.4889966463247583,0.6092241661951765
0.07082285162855945,0.5642193518665761,0.6245381093028752
0.06375159637050865,0.6496623234715015,0.6099652788405616
0.08350261138412085,0.5139907981946081,0.6576330229539447
0.06332295589351994,0.5385694532482556,0.6866657064638216
0.12609673696854462,0.5267708251859231,0.6239722716579132
0.08089016629849799,0.5281388882512004,0.6898502821255028
0.07916049922310342,0.5729180644341765,0.6819591036245982
0.12112331801096415,0.5350766330565229,0.62517434237873
0.12016122720490163,0.5774586143428322,0.7127750951755858
0.13452665725016588,0.5511796265897443,0.6398954368782022
0.09147125654233423,0.57079796826965,0.7445723508217241
0.10740042868606958,0.559987640642971,0.6807078237338845
0.11401834359914348,0.5359895047107868,0.7006210052952505
0.08144303500719546,0.5449041277395661,0.684787182771323
0.13897685894493866,0.5332483034940716,0.6811482296286149
0.14772057732144606,0.5285917462715262,0.638065860801601
0.0984264898000311,0.5386946276068263,0.6747132652393731
0.08929787538288592,0.5575160494212343,0.6712971607861173
0.11716602651946029,0.5207123159007492,0.6796735801049969
0.12595946329858887,0.5421420705885739,0.6750451742597998
0.12749723832371374,0.5134556225043586,0.7066505995913303
0.0794548536631473,0.5652636438233607,0.6754196237251855
0.06449920574055412,0.5376819794403888,0.6700504863929402
0.11972119597591702,0.5102730770162153,0.6718515633985482
0.08309126004507761,0.5531539349400126,0.6672298653794319
0.1526540884416791,0.5018543943265845,0.6222357281686139
0.06912603070954271,0.608575589955006,0.7156548420408622
0.10693442033697415,0.5441007395224562,0.6662265759727111
0.08860277901286129,0.5437863714297714,0.651352847141923
0.1242230261066476,0.5274994022941989,0.6435284701513939
0.11634778741499624,0.520873748382818,0.6602574114444048
0.06298662425854834,0.5920141024829626,0.7202475956918931
0.1448625234217072,0.4990142508969113,0.6448555021497373
0.12114103965948636,0.5400521911491235,0.6514137650672389
0.14619951965810785,0.5583739289086265,0.6659020947440245
0.10350692594294048,0.5432225431152674,0.6551935394901277
0.09384212752406107,0.56653375186107,0.6833927161865148
0.10847000496655218,0.5662220636710772,0.6687449350349779
0.10137430646934831,0.5496481249012992,0.7184427465118413
0.1266377851786415,0.5794771015635783,0.6858728530942566
0.11441282536860531,0.5881710262818929,0.7001792514397558
0.1000271652554886,0.5309983376919425,0.6504996015477424
0.0834502110703319,0.5918972906073192,0.657696321143079
0.0669223630004625,0.5269949769937525,0.641180114218372
0.10477367856014053,0.5607786632233855,0.706099079838806
0.1334341450956027,0.5837397058694128,0.7090161470036072
0.10380940512375258,0.5265330149692193,0.6419130374385876
0.10121219755269312,0.5374617442593854,0.7009634773641522
0.11023242275244749,0.5356659855148296,0.6652209941384974
0.12637986023293157,0.5003437653472922,0.6283803477992562
0.11516827927569728,0.5330239852801544,0.696057975644352
0.09050602609422698,0.521274515049883,0.710510247071133
0.08464217695451848,0.5729280051998816,0.6660834625593537
0.10849800276365446,0.5435911971591041,0.6548570607357072
0.14417229909270313,0.5163551466571195,0.6126755011443655
0.12135729066607281,0.5268558747304541,0.6324925252609574
0.10069177653287431,0.5752970703656547,0.706924562181055
0.11075250953986365,0.5348985880638615,0.6247792927479999
0.07978386965989342,0.5695822855514804,0.6739821538883863
0.12504778055763122,0.5721895306968054,0.6705100725375884
0.1061480792614618,0.5985825944088272,0.665452101860242
0.10690735333990015,0.5309859058794574,0.6859949518537628
0.1296491736844429,0.5203896483507973,0.683904600115986
0.12519220981438955,0.5208845646311873,0.643708444267658
0.059107193848482675,0.6159977403553341,0.7218091370550122
0.05001431475600865,0.538966799871685,0.6918626987036722
0.08773356610363892,0.5062979840245062,0.7191021210473749
0.04292683398020036,0.5948534510706563,0.6988724689058694
0.10121698741873592,0.5228122258519681,0.6402794191682571
0.1054290572286889,0.5561810091556052,0.6131195509825279
0.09788070497967355,0.5199559975792839,0.5995576823511481
0.11231458588211773,0.5493328251435367,0.6285783011812761
0.10966426524965811,0.5048300515892208,0.5952597230053317
0.12873068606445393,0.5347954582954062,0.6306253326143959
0.05491545009435084,0.5608789585604623,0.6561803636459133
0.07837348417197915,0.5149117649101285,0.6214095558233107
0.08500486661351858,0.5736150045187423,0.6837262945891609
0.10072828904777203,0.532159893921521,0.7163432098483349
0.03675141335554344,0.5309106230381974,0.6942736193390975
0.10315891771240843,0.4958658370363048,0.7457176986359152
0.11461135278163215,0.47488836662929534,0.6910727712871435
0.05542372885324226,0.54055329370751,0.7388619663850355
0.059778304203099986,0.5033886762804625,0.7059264447865444
0.09347131874419279,0.5115194264175157,0.6648435590700983
0.11625380636454258,0.529959861829518,0.6506740008373574
0.09403704564398468,0.5185673941118955,0.686855629823343
0.10132412471825308,0.5005729421855732,0.682982987338096
0.1107994322859086,0.5038208240787683,0.6445791720632683
0.06936132788565796,0.5168548763595334,0.6971410916489027
0.11127049234608188,0.4995608823584751,0.6637134644157712
0.06469047819425844,0.5537904119770862,0.6916714164581482
0.09542933556092231,0.5121925356043985,0.6573317488539081
0.1238069056840167,0.5525726713623684,0.6934405586944085
0.1043344213567503,0.5781025613695655,0.6878569119645666
0.04204178799429609,0.526037183916347,0.7216850665758112
0.09355482915746238,0.4642612361371515,0.6296817455830628
0.1005698104759074,0.49193017299275865,0.6384720377066069
0.052984421796152426,0.5310108452026905,0.6561436412781665
0.07217031163814841,0.5008789598388532,0.693288155879246
0.084044547681768,0.6299077480671564,0.6082576982216163
0.1394417746240318,0.513508590546875,0.6495537813974839
0.11298623738424435,0.4986992472693677,0.7031330605976696
0.07074892888248807,0.5213296845143972,0.6661035845334073
0.07694310688697614,0.5087041316889395,0.6240145563002004
0.08568154860596905,0.5247267638381251,0.6607957109193505
0.08751798500912744,0.540985261192197,0.6422586302776592
0.13734756800717546,0.5114285138013996,0.6452385587393297
0.06714685711851515,0.5435836445951399,0.6454718668099184
0.06675764120916317,0.5412047826654646,0.6585365885312152
0.12843656390250213,0.5276814130028349,0.6317991198332998
0.0863491033614836,0.5322547661039284,0.6727207696158058
0.12896771513105676,0.456448170893321,0.6685607092715888
0.07958192280304682,0.5211377777403136,0.6579577598963104
0.12606025697671908,0.5280286519523091,0.6928269066157668
0.000960467558296374,0.5271850754737741,0.6759801936860261
0.1381405163335358,0.5049325933744997,0.6846147361693085
0.11695176474814523,0.538287162048178,0.7042495894643288
0.12425196560567231,0.5490519260680753,0.7367971653802599
0.08992349211668693,0.5350713907931028,0.7336959319282212
0.1345826191573039,0.513198300077213,0.6646026447471391
0.1617928085551093,0.4929855552294755,0.6608282619817498
0.11220417579711056,0.5179501221384554,0.6942575773171499
0.1191269704563715,0.5364200743681469,0.6411465529001013
0.09036930677390714,0.5198516126745055,0.6768906087700708
0.12043059013465313,0.5284500101499443,0.7093823360958769
0.1175870936504419,0.5241604236905032,0.6933550309764722
0.11044769496470058,0.5356704873173884,0.6599234374381013
0.08368300456361782,0.5950168593164842,0.6580302142523566
0.08649701905935558,0.5286997487661196,0.6677934432624489
0.13218155195898446,0.5126452873546556,0.6459010056894321
0.10758847761056917,0.49978367565308884,0.7235925155173941
0.13631681610964386,0.49567203363988466,0.6384640966923986
0.146893256473133,0.5194390944808975,0.5937113389892189
0.19576168525450988,0.7031363420023276,0.3881975853714947
0.03226288451639625,0.5505702242320001,0.6393477314326678
0.20339752533340016,0.6745848177335783,0.42947862338555604
0.16848631353818178,0.5786757972626977,0.6605970015123667
0.0809560351861563,0.5108940517552018,0.6783739185336712
0.07947803483611726,0.5041229819573273,0.6343789035659083
0.02905178321611862,0.5439294418403932,0.7462709640487437
0.1116446741833706,0.5099712809385606,0.6600671724347436
0.10561114456594511,0.528234788943604,0.7007346788078973
0.08708448541413155,0.4978529472029363,0.6971184358657599
0.04147230326573792,0.5683528904128321,0.7326343179665354
0.09204763552604617,0.5235696941348005,0.6902108658125183
0.10095042958048844,0.5248195322295367,0.6170669468561393
0.08797504614627488,0.4988775130834089,0.6581713706131583
0.09704567261322855,0.5126662380157081,0.6842160197746319
0.06114996712568099,0.5382532473955952,0.6904056250475694
0.09127084341692515,0.501832900736068,0.6519002890921958
0.08426947891396724,0.534151213796054,0.6794404778052665
0.06792439982137544,0.5405897750997146,0.6562443870318189
0.0942822284522778,0.5009134741467711,0.6720348818151125
0.08828844336254632,0.4968657716475199,0.6514201868110763
0.10538828054433719,0.4777026770282112,0.6326716304152654
0.10873249563297444,0.4841880792242675,0.6203789735207648
0.08878322324895482,0.4903940864121641,0.6580256385279144
0.04617644970359225,0.5645013499542434,0.6371194228695806
0.07499051531627471,0.5345580373466047,0.7020934586314145
0.13739441981534717,0.7426117444019602,0.3268912351098664
0.09490642716054976,0.5153581568143658,0.637011937452588
0.09124815339811437,0.46795460790369064,0.6394595220559584
0.07659087503806972,0.5016949120523683,0.6713120378804626
0.09718975745986658,0.5065941112208433,0.6383003729428421
0.08865641511014016,0.5091719446293234,0.6479332361902714
0.10526579774936967,0.48582644906507966,0.631672926811083
0.07451244763351367,0.5090883880844457,0.670290504421275
0.11985162176706754,0.5071403618408546,0.6501575920792374
0.06906344703769873,0.5277707271622238,0.6414907532433454
0.05431851850774083,0.5262394200710847,0.6733287589920559
0.08519093862771115,0.49987788422669716,0.6819508536411238
0.11772480669307256,0.48334573888607474,0.6202710895651751
0.09300751175926075,0.5018773823079574,0.637017810786427
0.08816731396849731,0.5107096258597027,0.6502158933954281
0.06900485001337764,0.5145312325427951,0.6514128757271408
0.06518250493388156,0.5147753410985437,0.6755027546207957
0.05037382246531397,0.5078764847221077,0.6499744801307238
0.05635040688767734,0.5223792291593976,0.7092546376624365
0.08360967525542118,0.5221500690770197,0.6922740581039744
0.08261977944075022,0.5186300335810166,0.6996701815664821
0.07885166743420546,0.5159889663418895,0.7042397763428806
0.08779081243648867,0.4960015959158062,0.6559199486341725
0.033840041543447275,0.5261318778644599,0.6595293534970883
0.09853517375893822,0.4919808517271259,0.68350295305774
0.08001141391041816,0.5344825011960052,0.7123284514188559
0.13174615440953275,0.4989526496996076,0.659587831350539
0.08033081711617451,0.49290698490205437,0.6666770244297163
0.07770995484481596,0.5421521675271266,0.74080640676532
0.1205461157099873,0.5265939386992867,0.7264125160752506
0.06256248075161969,0.5256509574236833,0.674026190577409
0.08406899752458408,0.5115883819073342,0.6378198917515461
0.056165560878776444,0.55608459618104,0.7324646948928764
0.11079168453300342,0.49954872362076663,0.6283446134501915
0.10098317088276948,0.4646593232036685,0.6579373397326868
0.09193481066868947,0.5098756597088526,0.6648985255168504
0.07016055033580637,0.5219716334865568,0.7042080878846028
0.06054591855846997,0.5451454307090393,0.6482805663543709
0.09513445564324091,0.5236960234671747,0.6942945223428401
0.09673934940385792,0.53390964719311,0.7070317920241209
0.10602660230868138,0.5128128259657919,0.6556335862440171
0.09813686436779001,0.5478637264183832,0.6767846892651909
0.0705057502477055,0.5199151502206432,0.6440818424144171
0.04497242864295237,0.5176410315075334,0.6680540983040791
0.0633002064014464,0.5329672196819085,0.680662686805174
0.11560908833951006,0.5190677341681723,0.633665639202099
0.08702449993792138,0.5057933680665079,0.6574478600320783
0.11935385554684552,0.5141324151458276,0.6397065469714911
0.11664398089821337,0.49926437199210905,0.6558809121164013
0.11822546618559127,0.5125470829495171,0.6067854001333064
0.08957270660733996,0.5130166450289945,0.6758632269062183
0.033224735156343665,0.5902158278321473,0.7623349803055406
0.03576394672453387,0.5434342090679385,0.7527961319817127
0.09461125511131158,0.5167792986189648,0.7495530132126977
0.03636585599314335,0.5522605475437622,0.7352379488375216
0.07471595696466837,0.4964309881215006,0.7478633821859755
0.09417086783374101,0.5348214349381,0.7327700947971341
